"entrezgene_id","entrezgene_accession"
3105,"HLA-A"
6192,"RPS4Y1"
80742,"PRR3"
3833,"KIFC1"
7922,"SLC39A7"
7544,"ZFY"
7703,"PCGF2"
3115,"HLA-DPB1"
54820,"NDE1"
8653,"DDX3Y"
9374,"PPT2"
4277,"MICB"
5514,"PPP1R10"
9665,"MARF1"
80742,"PRR3"
7148,"TNXB"
4302,"MLLT6"
79897,"RPP21"
202658,"TRIM39-RPP21"
3108,"HLA-DMA"
282890,"ZNF311"
7407,"VARS1"
100507463,"PSMB8-AS1"
9326,"ZNHIT3"
6890,"TAP1"
147798,"TMC4"
7726,"TRIM26"
7404,"UTY"
28973,"MRPS18B"
7726,"TRIM26"
10859,"LILRB1"
4363,"ABCC1"
1460,"CSNK2B"
389376,"SFTA2"
6871,"TADA2A"
80740,"LY6G6C"
79165,"LENG1"
3109,"HLA-DMB"
10537,"UBD"
1388,"ATF6B"
50854,"SNHG32"
3809,"KIR2DS4"
282890,"ZNF311"
23547,"LILRA4"
3111,"HLA-DOA"
10211,"FLOT1"
135644,"TRIM40"
3812,"KIR3DL2"
3105,"HLA-A"
54535,"CCHCR1"
5514,"PPP1R10"
115653,"KIR3DL3"
3108,"HLA-DMA"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
79922,"MRM1"
80737,"VWA7"
114823,"LENG8"
79893,"GGNBP2"
3139,"HLA-L"
6891,"TAP2"
203068,"TUBB"
9284,"NPIPA1"
346171,"ZFP57"
5089,"PBX2"
6891,"TAP2"
408050,"NOMO3"
57348,"TTYH1"
401250,"MCCD1"
6359,"CCL15"
5987,"TRIM27"
80862,"ZNRD1ASP"
8396,"PIP4K2B"
6892,"TAPBP"
8870,"IER3"
3112,"HLA-DOB"
26574,"AATF"
221545,"C6orf136"
5698,"PSMB9"
9087,"TMSB4Y"
7917,"BAG6"
1302,"COL11A2"
9084,"VCY"
729877,"TBC1D3H"
80740,"LY6G6C"
4049,"LTA"
7919,"DDX39B"
80352,"RNF39"
4340,"MOG"
221527,"ZBTB12"
6351,"CCL4"
10919,"EHMT2"
259197,"NCR3"
7917,"BAG6"
3804,"KIR2DL3"
1617,"DAZ1"
440434,"NPEPPSP1"
30837,"SOCS7"
57827,"C6orf47"
7919,"DDX39B"
170954,"PPP1R18"
107987457,"LOC107987457"
80863,"PRRT1"
100170841,"EPOP"
201299,"RDM1"
56658,"TRIM39"
266,"AMELY"
94059,"LENG9"
90665,"TBL1Y"
79042,"TSEN34"
780,"DDR1"
79165,"LENG1"
147798,"TMC4"
63940,"GPSM3"
3107,"HLA-C"
4629,"MYH11"
56658,"TRIM39"
6046,"BRD2"
11026,"LILRA3"
10211,"FLOT1"
3113,"HLA-DPA1"
148170,"CDC42EP5"
256957,"HEATR9"
79143,"MBOAT7"
135644,"TRIM40"
7923,"HSD17B8"
199,"AIF1"
9374,"PPT2"
3116,"HLA-DPB2"
80862,"ZNRD1ASP"
64591,"TSPY2"
3802,"KIR2DL1"
3122,"HLA-DRA"
6499,"SKIV2L"
110599563,"LY6G6F-LY6G6D"
221545,"C6orf136"
11024,"LILRA1"
6362,"CCL18"
728137,"TSPY3"
6928,"HNF1B"
10665,"TSBP1"
8870,"IER3"
80740,"LY6G6C"
259197,"NCR3"
3120,"HLA-DQB2"
378950,"RBMY1E"
3133,"HLA-E"
3109,"HLA-DMB"
284415,"VSTM1"
3119,"HLA-DQB1"
5863,"RGL2"
23564,"DDAH2"
22829,"NLGN4Y"
11074,"TRIM31"
11270,"NRM"
259215,"LY6G6F"
57176,"VARS2"
284098,"PIGW"
6352,"CCL5"
10211,"FLOT1"
80725,"SRCIN1"
26801,"SNORD48"
26797,"SNORD52"
253018,"HCG27"
170680,"PSORS1C2"
126014,"OSCAR"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
353513,"VCY1B"
170679,"PSORS1C1"
3106,"HLA-B"
140032,"RPS4Y2"
346171,"ZFP57"
9656,"MDC1"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
3111,"HLA-DOA"
80739,"MPIG6B"
11072,"DUSP14"
440435,"GPR179"
3105,"HLA-A"
284106,"CISD3"
3112,"HLA-DOB"
29844,"TFPT"
3975,"LHX1"
3113,"HLA-DPA1"
26121,"PRPF31"
5940,"RBMY1A1"
6348,"CCL3"
3135,"HLA-G"
3117,"HLA-DQA1"
11074,"TRIM31"
11276,"SYNRG"
55655,"NLRP2"
7922,"SLC39A7"
112724,"RDH13"
1616,"DAXX"
113523636,"SMIM40"
51206,"GP6"
56244,"BTNL2"
7919,"DDX39B"
389376,"SFTA2"
79897,"RPP21"
202658,"TRIM39-RPP21"
9437,"NCR1"
7936,"NELFE"
4696,"NDUFA3"
199713,"NLRP7"
80863,"PRRT1"
79969,"ATAT1"
442867,"BPY2B"
7916,"PRRC2A"
2968,"GTF2H4"
3134,"HLA-F"
9085,"CDY1"
378951,"RBMY1J"
80863,"PRRT1"
63943,"FKBPL"
6941,"TCF19"
3133,"HLA-E"
1388,"ATF6B"
6293,"VPS52"
7124,"TNF"
170954,"PPP1R18"
107987457,"LOC107987457"
246126,"TXLNGY"
282890,"ZNF311"
80741,"LY6G5C"
7920,"ABHD16A"
135644,"TRIM40"
7124,"TNF"
5460,"POU5F1"
80352,"RNF39"
629,"CFB"
6891,"TAP2"
80740,"LY6G6C"
7919,"DDX39B"
23564,"DDAH2"
54883,"CWC25"
5265,"SERPINA1"
284099,"C17orf78"
6257,"RXRB"
3429,"IFI27"
9656,"MDC1"
717,"C2"
6358,"CCL14"
7918,"GPANK1"
79148,"MMP28"
57718,"PPP4R4"
720,"C4A"
110384692,"LOC110384692"
4758,"NEU1"
414059,"TBC1D3B"
101060321,"TBC1D3G"
2550,"GABBR1"
80737,"VWA7"
64112,"MOAP1"
866,"SERPINA6"
89870,"TRIM15"
56244,"BTNL2"
55727,"BTBD7"
7936,"NELFE"
8148,"TAF15"
1797,"DXO"
110599563,"LY6G6F-LY6G6D"
401250,"MCCD1"
4855,"NOTCH4"
122509,"IFI27L1"
57578,"UNC79"
4439,"MSH5"
9656,"MDC1"
5698,"PSMB9"
5252,"PHF1"
26716,"OR2H1"
721,"C4B"
4439,"MSH5"
7940,"LST1"
79154,"DHRS11"
8705,"B3GALT4"
26716,"OR2H1"
5514,"PPP1R10"
57636,"ARHGAP23"
256369,"CCDC197"
51156,"SERPINA10"
534,"ATP6V1G2"
29989,"OBP2B"
401250,"MCCD1"
55148,"UBR7"
57827,"C6orf47"
1460,"CSNK2B"
177,"AGER"
4340,"MOG"
629,"CFB"
28,"ABO"
390502,"SERPINA2"
6838,"SURF6"
51676,"ASB2"
6837,"MED22"
780,"DDR1"
3112,"HLA-DOB"
5691,"PSMB3"
1041,"CDSN"
80740,"LY6G6C"
3705,"ITPK1"
8449,"DHX16"
629,"CFB"
84218,"TBC1D3F"
9560,"CCL4L2"
6130,"RPL7A"
80863,"PRRT1"
6349,"CCL3L1"
414062,"CCL3L3"
6992,"PPP1R11"
1041,"CDSN"
6891,"TAP2"
4795,"NFKBIL1"
1797,"DXO"
26815,"SNORD36A"
78990,"OTUB2"
26813,"SNORD36C"
6834,"SURF1"
80862,"ZNRD1ASP"
3125,"HLA-DRB3"
3111,"HLA-DOA"
83982,"IFI27L2"
6566,"SLC16A1"
5514,"PPP1R10"
6835,"SURF2"
10665,"TSBP1"
3304,"HSPA1B"
1113,"CHGA"
177,"AGER"
7922,"SLC39A7"
6836,"SURF4"
7916,"PRRC2A"
9278,"ZBTB22"
4855,"NOTCH4"
389376,"SFTA2"
4340,"MOG"
6890,"TAP1"
57062,"DDX24"
80736,"SLC44A4"
2968,"GTF2H4"
221527,"ZBTB12"
170954,"PPP1R18"
107987457,"LOC107987457"
221545,"C6orf136"
169436,"STKLD1"
56256,"SERTAD4"
199,"AIF1"
55733,"HHAT"
3113,"HLA-DPA1"
57109,"REXO4"
57176,"VARS2"
721,"C4B"
84520,"GON7"
80742,"PRR3"
5698,"PSMB9"
352962,"HLA-V"
10919,"EHMT2"
11093,"ADAMTS13"
80862,"ZNRD1ASP"
3111,"HLA-DOA"
177,"AGER"
717,"C2"
3115,"HLA-DPB1"
203068,"TUBB"
3133,"HLA-E"
3139,"HLA-L"
63943,"FKBPL"
8859,"STK19"
110599563,"LY6G6F-LY6G6D"
80739,"MPIG6B"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
6046,"BRD2"
89870,"TRIM15"
56244,"BTNL2"
353274,"ZNF445"
6257,"RXRB"
6046,"BRD2"
100507463,"PSMB8-AS1"
80742,"PRR3"
5089,"PBX2"
285346,"ZNF852"
11094,"CACFD1"
3119,"HLA-DQB1"
55888,"ZKSCAN7"
57819,"LSM2"
63940,"GPSM3"
7923,"HSD17B8"
7918,"GPANK1"
3112,"HLA-DOB"
8870,"IER3"
3119,"HLA-DQB1"
11182,"SLC2A6"
221527,"ZBTB12"
1302,"COL11A2"
26716,"OR2H1"
50854,"SNHG32"
9374,"PPT2"
9278,"ZBTB22"
10665,"TSBP1"
285349,"ZNF660"
3113,"HLA-DPA1"
717,"C2"
10168,"ZNF197"
3125,"HLA-DRB3"
57176,"VARS2"
57176,"VARS2"
7584,"ZNF35"
1589,"CYP21A2"
91392,"ZNF502"
79969,"ATAT1"
3134,"HLA-F"
115560,"ZNF501"
3106,"HLA-B"
57456,"KIAA1143"
221527,"ZBTB12"
80864,"EGFL8"
8449,"DHX16"
56992,"KIF15"
57827,"C6orf47"
6499,"SKIV2L"
100507436,"MICA"
283150,"FOXR1"
63940,"GPSM3"
338657,"CENATAC"
80737,"VWA7"
7726,"TRIM26"
79969,"ATAT1"
9374,"PPT2"
6230,"RPS25"
4340,"MOG"
51399,"TRAPPC4"
4340,"MOG"
131616,"TMEM42"
7047,"TGM4"
7923,"HSD17B8"
3113,"HLA-DPA1"
2542,"SLC37A4"
80864,"EGFL8"
10525,"HYOU1"
4795,"NFKBIL1"
29113,"C6orf15"
2550,"GABBR1"
4049,"LTA"
1589,"CYP21A2"
4855,"NOTCH4"
5863,"RGL2"
23429,"RYBP"
534,"ATP6V1G2"
3115,"HLA-DPB1"
143,"PARP4"
28973,"MRPS18B"
50854,"SNHG32"
6015,"RING1"
54535,"CCHCR1"
4285,"MIPEP"
7148,"TNXB"
3303,"HSPA1A"
10211,"FLOT1"
10537,"UBD"
8859,"STK19"
84056,"KATNAL1"
57176,"VARS2"
2968,"GTF2H4"
1041,"CDSN"
110599563,"LY6G6F-LY6G6D"
8900,"CCNA1"
7916,"PRRC2A"
55823,"VPS11"
10208,"USPL1"
259197,"NCR3"
79969,"ATAT1"
646625,"URAD"
7726,"TRIM26"
3146,"HMGB1"
5863,"RGL2"
4277,"MICB"
10211,"FLOT1"
135644,"TRIM40"
23522,"KAT6B"
10107,"TRIM10"
26716,"OR2H1"
3116,"HLA-DPB2"
3108,"HLA-DMA"
54937,"SOHLH2"
629,"CFB"
10471,"PFDN6"
55425,"GPALPP1"
221504,"ZBTB9"
4050,"LTB"
6892,"TAPBP"
110599563,"LY6G6F-LY6G6D"
10808,"HSPH1"
5089,"PBX2"
6890,"TAP1"
10107,"TRIM10"
1797,"DXO"
203068,"TUBB"
9277,"WDR46"
7936,"NELFE"
100507463,"PSMB8-AS1"
4277,"MICB"
5696,"PSMB8"
7940,"LST1"
780,"DDR1"
4050,"LTB"
80352,"RNF39"
3116,"HLA-DPB2"
8859,"STK19"
80736,"SLC44A4"
100507436,"MICA"
29113,"C6orf15"
401250,"MCCD1"
401251,"SAPCD1"
3107,"HLA-C"
352962,"HLA-V"
7918,"GPANK1"
26747,"NUFIP1"
3105,"HLA-A"
3839,"KPNA3"
9374,"PPT2"
6293,"VPS52"
55937,"APOM"
51084,"CRYL1"
22821,"RASA3"
1045,"CDX2"
255967,"PAN3"
5863,"RGL2"
3109,"HLA-DMB"
10107,"TRIM10"
401250,"MCCD1"
81617,"CAB39L"
5089,"PBX2"
7916,"PRRC2A"
29113,"C6orf15"
6891,"TAP2"
4049,"LTA"
7916,"PRRC2A"
80741,"LY6G5C"
6048,"RNF5"
401250,"MCCD1"
5514,"PPP1R10"
170680,"PSORS1C2"
10166,"SLC25A15"
4439,"MSH5"
720,"C4A"
110384692,"LOC110384692"
29103,"DNAJC15"
2835,"GPR12"
3116,"HLA-DPB2"
2963,"GTF2F2"
3133,"HLA-E"
342900,"LEUTX"
720,"C4A"
110384692,"LOC110384692"
9149,"DYRK1B"
7920,"ABHD16A"
5460,"POU5F1"
10537,"UBD"
10810,"WASF3"
7936,"NELFE"
6222,"RPS18"
3134,"HLA-F"
2091,"FBL"
10631,"POSTN"
1589,"CYP21A2"
80739,"MPIG6B"
26692,"OR2W1"
4050,"LTB"
780,"DDR1"
6499,"SKIV2L"
338599,"DUSP29"
203068,"TUBB"
8857,"FCGBP"
5704,"PSMC4"
7936,"NELFE"
11074,"TRIM31"
7148,"TNXB"
339327,"ZNF546"
170954,"PPP1R18"
107987457,"LOC107987457"
10211,"FLOT1"
6892,"TAPBP"
3134,"HLA-F"
3111,"HLA-DOA"
284323,"ZNF780A"
8831,"SYNGAP1"
3106,"HLA-B"
10554,"AGPAT1"
23,"ABCF1"
7726,"TRIM26"
1616,"DAXX"
113523636,"SMIM40"
6293,"VPS52"
28973,"MRPS18B"
387923,"SERP2"
6222,"RPS18"
338322,"NLRP10"
1192,"CLIC1"
22862,"FNDC3A"
3120,"HLA-DQB2"
2794,"GNL1"
3135,"HLA-G"
7407,"VARS1"
346171,"ZFP57"
4439,"MSH5"
343069,"HNRNPCL1"
721,"C4B"
11270,"NRM"
400735,"PRAMEF4"
343071,"PRAMEF10"
7918,"GPANK1"
5987,"TRIM27"
79370,"BCL2L14"
30834,"POLR1H"
649330,"HNRNPCL3"
3120,"HLA-DQB2"
5460,"POU5F1"
440563,"HNRNPCL2"
6499,"SKIV2L"
11215,"AKAP11"
4040,"LRP6"
79024,"SMIM2"
80864,"EGFL8"
440145,"MZT1"
343068,"PRAMEF5"
146,"ADRA1D"
80209,"PROSER1"
3133,"HLA-E"
343637,"RSPO4"
140881,"DEFB129"
51378,"ANGPT4"
26692,"OR2W1"
5696,"PSMB8"
3119,"HLA-DQB1"
55423,"SIRPG"
6890,"TAP1"
220081,"ERICH6B"
10554,"AGPAT1"
8859,"STK19"
9365,"KL"
149840,"SHLD1"
54682,"MANSC1"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
56255,"TMX4"
5100,"PCDH8"
5696,"PSMB8"
100507463,"PSMB8-AS1"
10464,"PIBF1"
128710,"SLX4IP"
118426,"BORCS5"
26692,"OR2W1"
534,"ATP6V1G2"
80824,"DUSP16"
534,"ATP6V1G2"
4821,"NKX2-2"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
7922,"SLC39A7"
650,"BMP2"
5987,"TRIM27"
6293,"VPS52"
7918,"GPANK1"
5173,"PDYN"
1041,"CDSN"
89870,"TRIM15"
79866,"BORA"
9223,"MAGI1"
10471,"PFDN6"
629,"CFB"
83541,"FAM110A"
23,"ABCF1"
3642,"INSM1"
245939,"DEFB128"
8449,"DHX16"
1589,"CYP21A2"
57626,"KLHL1"
22903,"BTBD3"
2971,"GTF3A"
100507463,"PSMB8-AS1"
11061,"CNMD"
6222,"RPS18"
1302,"COL11A2"
644524,"NKX2-4"
29058,"TMEM230"
145173,"B3GLCT"
4758,"NEU1"
199,"AIF1"
605,"BCL7A"
7124,"TNF"
6992,"PPP1R11"
8705,"B3GALT4"
6048,"RNF5"
7407,"VARS1"
22877,"MLXIP"
55937,"APOM"
1997,"ELF1"
3109,"HLA-DMB"
9277,"WDR46"
3108,"HLA-DMA"
346171,"ZFP57"
3126,"HLA-DRB4"
5126,"PCSK2"
7919,"DDX39B"
8796,"SCEL"
80736,"SLC44A4"
1460,"CSNK2B"
80352,"RNF39"
4795,"NFKBIL1"
4700,"NDUFA6"
3109,"HLA-DMB"
79175,"ZNF343"
6942,"TCF20"
4795,"NFKBIL1"
11270,"NRM"
7923,"HSD17B8"
26716,"OR2H1"
3115,"HLA-DPB1"
352962,"HLA-V"
57827,"C6orf47"
115286,"SLC25A26"
23767,"FLRT3"
11074,"TRIM31"
6892,"TAPBP"
1473,"CST5"
79953,"SYNDIG1"
54363,"HAO1"
717,"C2"
3108,"HLA-DMA"
4855,"NOTCH4"
8848,"TSC22D1"
22803,"XRN2"
1565,"CYP2D6"
57819,"LSM2"
80862,"ZNRD1ASP"
63940,"GPSM3"
341640,"FREM2"
30834,"POLR1H"
6048,"RNF5"
56261,"GPCPD1"
1460,"CSNK2B"
401251,"SAPCD1"
729233,"PRR20B"
3305,"HSPA1L"
3117,"HLA-DQA1"
5460,"POU5F1"
9882,"TBC1D4"
284788,"LOC284788"
6015,"RING1"
6629,"SNRPB2"
6942,"TCF20"
63940,"GPSM3"
4795,"NFKBIL1"
4439,"MSH5"
10236,"HNRNPR"
352962,"HLA-V"
3139,"HLA-L"
8530,"CST7"
729246,"PRR20D"
1589,"CYP21A2"
10253,"SPRY2"
8705,"B3GALT4"
1041,"CDSN"
729250,"PRR20E"
7916,"PRRC2A"
51569,"UFM1"
57136,"APMAP"
631,"BFSP1"
6499,"SKIV2L"
80736,"SLC44A4"
1602,"DACH1"
3107,"HLA-C"
92086,"GGTLC1"
80818,"ZNF436"
688,"KLF5"
23,"ABCF1"
6920,"TCEA3"
6941,"TCF19"
1470,"CST2"
1616,"DAXX"
113523636,"SMIM40"
11034,"DSTN"
220082,"CBY2"
7917,"BAG6"
55616,"ASAP3"
140901,"STK35"
23483,"TGDS"
85508,"SCRT2"
23054,"NCOA6"
2321,"FLT1"
3120,"HLA-DQB2"
2794,"GNL1"
89870,"TRIM15"
203068,"TUBB"
1870,"E2F2"
3399,"ID3"
3117,"HLA-DQA1"
7917,"BAG6"
8870,"IER3"
140850,"DEFB127"
56244,"BTNL2"
9277,"WDR46"
23,"ABCF1"
55304,"SPTLC3"
57827,"C6orf47"
3122,"HLA-DRA"
10554,"AGPAT1"
55902,"ACSS2"
337867,"UBAC2"
1447,"CSN2"
170954,"PPP1R18"
107987457,"LOC107987457"
6779,"STATH"
5983,"RFC3"
387590,"TPTEP1"
7923,"HSD17B8"
534,"ATP6V1G2"
3347,"HTN3"
8218,"CLTCL1"
721,"C4B"
3304,"HSPA1B"
2968,"GTF2H4"
653125,"GOLGA8K"
1638,"DCT"
1139,"CHRNA7"
1192,"CLIC1"
3346,"HTN1"
5457,"POU4F1"
9375,"TM9SF2"
3119,"HLA-DQB1"
6447,"SCG5"
122060,"SLAIN1"
259215,"LY6G6F"
8449,"DHX16"
3120,"HLA-DQB2"
7919,"DDX39B"
85376,"RIMBP3"
728233,"PI4KAP1"
26585,"GREM1"
10665,"TSBP1"
245929,"DEFB115"
10107,"TRIM10"
7920,"ABHD16A"
221178,"SPATA13"
51586,"MED15"
110599563,"LY6G6F-LY6G6D"
11074,"TRIM31"
25998,"IBTK"
6992,"PPP1R11"
259215,"LY6G6F"
3115,"HLA-DPB1"
10554,"AGPAT1"
1616,"DAXX"
113523636,"SMIM40"
58476,"TP53INP2"
5252,"PHF1"
80736,"SLC44A4"
182,"JAG1"
6048,"RNF5"
3116,"HLA-DPB2"
5696,"PSMB8"
9278,"ZBTB22"
3135,"HLA-G"
3122,"HLA-DRA"
3117,"HLA-DQA1"
3118,"HLA-DQA2"
780,"DDR1"
3123,"HLA-DRB1"
5651,"TMPRSS15"
9962,"SLC23A2"
4758,"NEU1"
1302,"COL11A2"
6905,"TBCE"
387921,"NHLRC3"
7726,"TRIM26"
100423062,"IGLL5"
148789,"B3GALNT2"
80741,"LY6G5C"
9656,"MDC1"
23762,"OSBP2"
1525,"CXADR"
10562,"OLFM4"
6048,"RNF5"
128821,"CST9L"
122183,"PRR20A"
55937,"APOM"
2786,"GNG4"
3843,"IPO5"
1797,"DXO"
6293,"VPS52"
5460,"POU5F1"
55617,"TASP1"
140838,"NANP"
10069,"RWDD2B"
7162,"TPBG"
56259,"CTNNBL1"
110599563,"LY6G6F-LY6G6D"
441058,"LINC01667"
7940,"LST1"
1797,"DXO"
56911,"MAP3K7CL"
110599563,"LY6G6F-LY6G6D"
1192,"CLIC1"
6046,"BRD2"
389376,"SFTA2"
56244,"BTNL2"
81624,"DIAPH3"
29943,"PADI1"
534,"ATP6V1G2"
259240,"WFDC9"
140710,"SOGA1"
51702,"PADI3"
118421,"LINC00161"
3123,"HLA-DRB1"
29802,"VPREB3"
57827,"C6orf47"
259215,"LY6G6F"
1302,"COL11A2"
140832,"WFDC10A"
23569,"PADI4"
8224,"SYN3"
9875,"URB1"
26051,"PPP1R16B"
389376,"SFTA2"
5089,"PBX2"
353238,"PADI6"
80741,"LY6G5C"
388882,"FAM230I"
85449,"KIAA1755"
11270,"NRM"
100507436,"MICA"
5008,"OSM"
5789,"PTPRD"
54768,"HYDIN"
55920,"RCC2"
58494,"JAM2"
26152,"ZNF337"
1616,"DAXX"
113523636,"SMIM40"
4733,"DRG1"
5698,"PSMB9"
60625,"DHX35"
10600,"USP16"
3123,"HLA-DRB1"
150280,"HORMAD2"
170954,"PPP1R18"
107987457,"LOC107987457"
221545,"C6orf136"
80742,"PRR3"
25793,"FBXO7"
27253,"PCDH17"
7919,"DDX39B"
1910,"EDNRB"
221545,"C6orf136"
80737,"VWA7"
84969,"TOX2"
170680,"PSORS1C2"
26285,"CLDN17"
7940,"LST1"
116159,"CYYR1"
6890,"TAP1"
1460,"CSNK2B"
6195,"RPS6KA1"
64968,"MRPS6"
4689,"NCF4"
219333,"USP12"
794,"CALB2"
1192,"CLIC1"
2139,"EYA2"
6526,"SLC5A3"
11193,"WBP4"
8208,"CHAF1B"
400120,"SERTM1"
11166,"SOX21"
6541,"SLC7A1"
7621,"ZNF70"
57466,"SCAF4"
6564,"SLC15A1"
2880,"GPX5"
1388,"ATF6B"
4855,"NOTCH4"
259197,"NCR3"
9814,"SFI1"
26801,"SNORD48"
26797,"SNORD52"
54535,"CCHCR1"
4049,"LTA"
6015,"RING1"
63916,"ELMO2"
9811,"CTIF"
3119,"HLA-DQB1"
80739,"MPIG6B"
5696,"PSMB8"
10694,"CCT8"
5696,"PSMB8"
54535,"CCHCR1"
2308,"FOXO1"
100132074,"FOXO6"
83548,"COG3"
11270,"NRM"
9278,"ZBTB22"
80736,"SLC44A4"
6941,"TCF19"
7124,"TNF"
23143,"LRCH1"
4050,"LTB"
5460,"POU5F1"
6942,"TCF20"
4685,"NCAM2"
10919,"EHMT2"
3115,"HLA-DPB1"
160897,"GPR180"
26046,"LTN1"
81602,"CDADC1"
4758,"NEU1"
8911,"CACNA1I"
7052,"TGM2"
10257,"ABCC4"
5698,"PSMB9"
100507463,"PSMB8-AS1"
3107,"HLA-C"
351,"APP"
30834,"POLR1H"
140876,"RIPOR3"
9825,"SPATA2"
81610,"FAM83D"
81031,"SLC2A10"
54891,"INO80D"
3745,"KCNB1"
259197,"NCR3"
3635,"INPP5D"
60598,"KCNK15"
10942,"PRSS21"
4719,"NDUFS1"
6257,"RXRB"
3122,"HLA-DRA"
55905,"RNF114"
3107,"HLA-C"
124220,"ZG16B"
51006,"SLC35C2"
4277,"MICB"
23112,"TNRC6B"
124221,"PRSS30P"
64063,"PRSS22"
7922,"SLC39A7"
54535,"CCHCR1"
253018,"HCG27"
3107,"HLA-C"
6015,"RING1"
22894,"DIS3"
3833,"KIFC1"
6891,"TAP2"
113791,"PIK3IP1"
55054,"ATG16L1"
64693,"CTAGE1"
91464,"ISX"
27349,"MCAT"
164284,"APCDD1L"
10281,"DSCR4"
55741,"EDEM2"
3985,"LIMK2"
9073,"CLDN8"
28227,"PPP2R3B"
84677,"DSCR8"
8202,"NCOA3"
3122,"HLA-DRA"
57511,"COG6"
6523,"SLC5A1"
5613,"PRKX"
3135,"HLA-G"
1933,"EEF1B2"
100507436,"MICA"
30811,"HUNK"
51480,"VCX2"
54149,"C21orf91"
3106,"HLA-B"
150350,"ENTHD1"
3563,"IL3RA"
55937,"APOM"
3976,"LIF"
23515,"MORC3"
10240,"MRPS31"
2192,"FBLN1"
286530,"P2RY8"
293,"SLC25A6"
100132565,"GOLGA8F"
10471,"PFDN6"
84935,"MEDAG"
265,"AMELX"
1284,"COL4A2"
11184,"MAP4K1"
57683,"ZDBF2"
9277,"WDR46"
283768,"GOLGA8G"
438,"ASMT"
94104,"PAXBP1"
26801,"SNORD48"
26797,"SNORD52"
100131496,"LOC100131496"
4159,"MC3R"
170679,"PSORS1C1"
10665,"TSBP1"
207063,"DHRSX"
8924,"HERC2"
57580,"PREX1"
92126,"DSEL"
729240,"PRR20C"
357,"SHROOM2"
90627,"STARD13"
3833,"KIFC1"
29957,"SLC25A24"
3730,"ANOS1"
23492,"CBX7"
6295,"SAG"
3117,"HLA-DQA1"
80339,"PNPLA3"
27335,"EIF3K"
259234,"DSCR10"
8623,"ASMTL"
26801,"SNORD48"
26797,"SNORD52"
6453,"ITSN1"
64800,"EFCAB6"
5740,"PTGIS"
64109,"CRLF2"
84189,"SLITRK6"
8764,"TNFRSF14"
171483,"FAM9B"
8527,"DGKD"
5101,"PCDH9"
3052,"HCCS"
23236,"PLCB1"
81,"ACTN4"
25771,"TBC1D22A"
57502,"NLGN4X"
171482,"FAM9A"
79258,"MMEL1"
57154,"SMURF1"
5611,"DNAJC3"
3963,"LGALS7"
653499,"LGALS7B"
3963,"LGALS7"
653499,"LGALS7B"
3960,"LGALS4"
8406,"SRPX"
2925,"GRPR"
139105,"BEND2"
402569,"KPNA7"
1891,"ECH1"
1565,"CYP2D6"
83604,"TMEM47"
55229,"PANK4"
150297,"C22orf42"
257240,"KLHL34"
8227,"AKAP17A"
9889,"ZBED4"
112885,"PHF21B"
23676,"SMPX"
3191,"HNRNPL"
22866,"CNKSR2"
9205,"ZMYM5"
9651,"PLCH2"
1565,"CYP2D6"
6656,"SOX1"
6942,"TCF20"
7380,"UPK3A"
23026,"MYO16"
388585,"HES5"
6122,"RPL3"
126432,"RINL"
127281,"PRXL2B"
140689,"CBLN4"
22933,"SIRT2"
10079,"ATP9A"
23228,"PLCL2"
1282,"COL4A1"
22913,"RALY"
57146,"LDAF1"
6942,"TCF20"
7783,"ZP2"
51512,"GTSE1"
26074,"CFAP61"
54798,"DCHS2"
56478,"EIF4ENIF1"
257629,"ANKS4B"
100132247,"NPIPB5"
55718,"POLR3E"
29904,"EEF2K"
255762,"PDZD9"
4793,"NFKBIB"
51108,"METTL9"
2483,"FRG1"
10261,"IGSF6"
54938,"SARS2"
8660,"IRS2"
448831,"FRG2"
122258,"SPACA7"
6615,"SNAI1"
9071,"CLDN10"
553158,"PRR5-ARHGAP8"
496,"ATP4B"
63910,"SLC17A9"
161003,"STOML3"
55608,"ANKRD10"
6183,"MRPS12"
115290,"FBXO17"
7477,"WNT7B"
5009,"OTC"
5509,"PPP1R3D"
5203,"PFDN4"
728215,"NALF1"
115653,"KIR3DL3"
8858,"PROZ"
25813,"SAMM50"
94122,"SYTL5"
2483,"FRG1"
3804,"KIR2DL3"
348013,"TMEM255B"
3802,"KIR2DL1"
55795,"PCID2"
2742,"GLRA2"
448831,"FRG2"
5688,"PSMA7"
55020,"TTC38"
3805,"KIR2DL4"
10149,"ADGRG2"
10478,"SLC25A17"
8711,"TNK1"
400566,"C17orf97"
955,"ENTPD6"
359845,"RFLNB"
55275,"VPS53"
57048,"PLSCR3"
23562,"CLDN14"
11078,"TRIOBP"
3763,"KCNJ6"
3811,"KIR3DL1"
539,"ATP5PO"
5095,"PCCA"
4583,"MUC2"
140578,"CHODL"
4586,"MUC5AC"
254863,"TMEM256"
57555,"NLGN2"
3809,"KIR2DS4"
3812,"KIR3DL2"
23170,"TTLL12"
374768,"SPEM1"
6285,"S100B"
284114,"TMEM102"
2256,"FGF11"
571,"BACH1"
