"ID","Name","Gene_Target","entrez_id"
"DB00281","Lidocaine","CYP3A7",1551
"DB00281","Lidocaine","CYP1A2",1544
"DB00281","Lidocaine","CYP2C9",1559
"DB00281","Lidocaine","CYP2C8",1558
"DB00281","Lidocaine","CYP2C18",1562
"DB00281","Lidocaine","CYP2A6",1548
"DB00281","Lidocaine","CYP2B6",1555
"DB00281","Lidocaine","SLC22A5",6584
"DB00281","Lidocaine","ABCB1",5243
"DB00284","Acarbose","MGAM",8972
"DB00284","Acarbose","AMY2A",279
"DB00284","Acarbose","GAA",2548
"DB00284","Acarbose","SI",6476
"DB00285","Venlafaxine","SLC6A4",6532
"DB00285","Venlafaxine","SLC6A2",6530
"DB00285","Venlafaxine","SLC6A3",6531
"DB00285","Venlafaxine","CYP2D6",1565
"DB00285","Venlafaxine","CYP3A4",1576
"DB00285","Venlafaxine","ABCB1",5243
"DB00285","Venlafaxine","ABCG2",9429
"DB00292","Etomidate","GABRA1",2554
"DB00292","Etomidate","ADRA2B",151
"DB00292","Etomidate","GABRA1",2554
"DB00292","Etomidate","CYP11B1",1584
"DB00292","Etomidate","CYP11B2",1585
"DB00292","Etomidate","CYP19A1",1588
"DB00292","Etomidate","SLC2A1",6513
"DB00293","Raltitrexed","TYMS",7298
"DB00293","Raltitrexed","FPGS",2356
"DB00295","Morphine","OPRM1",4988
"DB00295","Morphine","OPRK1",4986
"DB00295","Morphine","OPRD1",4985
"DB00295","Morphine","LY96",23643
"DB00295","Morphine","CYP2D6",1565
"DB00295","Morphine","CYP2C8",1558
"DB00295","Morphine","CYP3A4",1576
"DB00295","Morphine","UGT2B7",7364
"DB00295","Morphine","UGT1A1",54658
"DB00295","Morphine","UGT1A8",54576
"DB00295","Morphine","UGT2B15",7366
"DB00295","Morphine","UGT2B4",7363
"DB00295","Morphine","UGT1A3",54659
"DB00295","Morphine","ABCB1",5243
"DB00295","Morphine","ALB",213
"DB00296","Ropivacaine","SCN10A",6336
"DB00296","Ropivacaine","CYP1A2",1544
"DB00296","Ropivacaine","CYP2B6",1555
"DB00296","Ropivacaine","CYP3A4",1576
"DB00297","Bupivacaine","SCN10A",6336
"DB00297","Bupivacaine","PTGER1",5731
"DB00297","Bupivacaine","CYP3A4",1576
"DB00297","Bupivacaine","CYP2C19",1557
"DB00297","Bupivacaine","CYP2D6",1565
"DB00298","Dapiprazole","ADRA1A",148
"DB00298","Dapiprazole","ADRA1D",146
"DB00298","Dapiprazole","ADRA1B",147
"DB00300","Tenofovir disoproxil","AK2",204
"DB00300","Tenofovir disoproxil","AK4",205
"DB00300","Tenofovir disoproxil","SLC22A6",9356
"DB00300","Tenofovir disoproxil","SLC22A8",9376
"DB00300","Tenofovir disoproxil","ABCC10",89845
"DB00300","Tenofovir disoproxil","ABCC4",10257
"DB00300","Tenofovir disoproxil","ABCC2",1244
"DB00300","Tenofovir disoproxil","ABCB1",5243
"DB00301","Flucloxacillin","CYP3A4",1576
"DB00301","Flucloxacillin","ABCB11",8647
"DB00305","Mitomycin","POR",5447
"DB00308","Ibutilide","CACNA1C",775
"DB00308","Ibutilide","CACNB1",782
"DB00308","Ibutilide","KCNH2",3757
"DB00308","Ibutilide","CACNA2D1",781
"DB00308","Ibutilide","CACNG1",786
"DB00308","Ibutilide","KCNK1",3775
"DB00308","Ibutilide","KCNK6",9424
"DB00308","Ibutilide","KCNH6",81033
"DB00308","Ibutilide","KCNH7",90134
"DB00308","Ibutilide","KCNJ11",3767
"DB00310","Chlorthalidone","SLC12A1",6557
"DB00310","Chlorthalidone","CA1",759
"DB00310","Chlorthalidone","ALB",213
"DB00312","Pentobarbital","GABRA1",2554
"DB00312","Pentobarbital","GABRA2",2555
"DB00312","Pentobarbital","GABRA3",2556
"DB00312","Pentobarbital","GABRA4",2557
"DB00312","Pentobarbital","GABRA5",2558
"DB00312","Pentobarbital","GABRA6",2559
"DB00312","Pentobarbital","CHRNA4",1137
"DB00312","Pentobarbital","CHRNA7",1139
"DB00312","Pentobarbital","GRIA2",2891
"DB00312","Pentobarbital","GRIK2",2898
"DB00312","Pentobarbital","GABRA1",2554
"DB00312","Pentobarbital","GRIN1",2902
"DB00312","Pentobarbital","NR1I2",8856
"DB00312","Pentobarbital","CYP3A4",1576
"DB00312","Pentobarbital","CYP2C19",1557
"DB00312","Pentobarbital","CYP2A6",1548
"DB00313","Valproic Acid","ACADSB",36
"DB00313","Valproic Acid","HDAC9",9734
"DB00313","Valproic Acid","OGDH",4967
"DB00313","Valproic Acid","ALDH5A1",7915
"DB00313","Valproic Acid","SCN1A",6323
"DB00313","Valproic Acid","HDAC2",3066
"DB00313","Valproic Acid","PPARA",5465
"DB00313","Valproic Acid","PPARD",5467
"DB00313","Valproic Acid","PPARG",5468
"DB00313","Valproic Acid","CYP2A6",1548
"DB00313","Valproic Acid","CYP2B6",1555
"DB00313","Valproic Acid","CYP2C9",1559
"DB00313","Valproic Acid","CYP3A5",1577
"DB00313","Valproic Acid","PTGS1",5742
"DB00313","Valproic Acid","CYP1A2",1544
"DB00313","Valproic Acid","CYP2C18",1562
"DB00313","Valproic Acid","CYP2C19",1557
"DB00313","Valproic Acid","CYP2C8",1558
"DB00313","Valproic Acid","CYP3A4",1576
"DB00313","Valproic Acid","UGT1A4",54657
"DB00313","Valproic Acid","UGT1A8",54576
"DB00313","Valproic Acid","UGT1A10",54575
"DB00313","Valproic Acid","UGT1A6",54578
"DB00313","Valproic Acid","UGT1A3",54659
"DB00313","Valproic Acid","UGT2B7",7364
"DB00313","Valproic Acid","UGT2B15",7366
"DB00313","Valproic Acid","UGT1A9",54600
"DB00313","Valproic Acid","UGT1A1",54658
"DB00313","Valproic Acid","SLC22A6",9356
"DB00313","Valproic Acid","SLC22A5",6584
"DB00313","Valproic Acid","SLC22A8",9376
"DB00313","Valproic Acid","SLC16A1",6566
"DB00313","Valproic Acid","SLC22A7",10864
"DB00313","Valproic Acid","SLCO2B1",11309
"DB00313","Valproic Acid","ALB",213
"DB00316","Acetaminophen","PTGS2",5743
"DB00316","Acetaminophen","PTGS1",5742
"DB00316","Acetaminophen","FAAH",2166
"DB00316","Acetaminophen","TRPV1",7442
"DB00316","Acetaminophen","GSTP1",2950
"DB00316","Acetaminophen","CYP2E1",1571
"DB00316","Acetaminophen","CYP1A2",1544
"DB00316","Acetaminophen","CYP3A4",1576
"DB00316","Acetaminophen","CYP2D6",1565
"DB00316","Acetaminophen","CYP2A6",1548
"DB00316","Acetaminophen","UGT1A1",54658
"DB00316","Acetaminophen","UGT1A6",54578
"DB00316","Acetaminophen","UGT1A9",54600
"DB00316","Acetaminophen","UGT2B15",7366
"DB00316","Acetaminophen","SULT1A1",6817
"DB00316","Acetaminophen","SULT1A3",6818
"DB00316","Acetaminophen","NAT2",10
"DB00316","Acetaminophen","ABCB1",5243
"DB00317","Gefitinib","EGFR",1956
"DB00317","Gefitinib","CYP3A4",1576
"DB00317","Gefitinib","CYP2D6",1565
"DB00317","Gefitinib","CYP3A5",1577
"DB00317","Gefitinib","CYP1A1",1543
"DB00317","Gefitinib","CYP2C9",1559
"DB00317","Gefitinib","CYP2C19",1557
"DB00317","Gefitinib","ABCB1",5243
"DB00317","Gefitinib","ABCG2",9429
"DB00317","Gefitinib","ALB",213
"DB00317","Gefitinib","ORM1",5004
"DB00318","Codeine","OPRM1",4988
"DB00318","Codeine","OPRK1",4986
"DB00318","Codeine","OPRD1",4985
"DB00318","Codeine","CYP2D6",1565
"DB00318","Codeine","CYP3A4",1576
"DB00318","Codeine","UGT2B7",7364
"DB00318","Codeine","UGT2B4",7363
"DB00318","Codeine","SLC22A1",6580
"DB00319","Piperacillin","SLC22A6",9356
"DB00319","Piperacillin","SLC22A8",9376
"DB00320","Dihydroergotamine","HTR1D",3352
"DB00320","Dihydroergotamine","HTR1B",3351
"DB00320","Dihydroergotamine","ADRA2A",150
"DB00320","Dihydroergotamine","HTR2B",3357
"DB00320","Dihydroergotamine","CYP3A4",1576
"DB00320","Dihydroergotamine","ABCB1",5243
"DB00321","Amitriptyline","SLC6A2",6530
"DB00321","Amitriptyline","SLC6A4",6532
"DB00321","Amitriptyline","HTR2A",3356
"DB00321","Amitriptyline","HTR1A",3350
"DB00321","Amitriptyline","OPRD1",4985
"DB00321","Amitriptyline","OPRK1",4986
"DB00321","Amitriptyline","NTRK1",4914
"DB00321","Amitriptyline","NTRK2",4915
"DB00321","Amitriptyline","ADRA1A",148
"DB00321","Amitriptyline","ADRA1D",146
"DB00321","Amitriptyline","ADRA2A",150
"DB00321","Amitriptyline","HRH1",3269
"DB00321","Amitriptyline","KCNQ2",3785
"DB00321","Amitriptyline","KCNA1",3736
"DB00321","Amitriptyline","HRH2",3274
"DB00321","Amitriptyline","HRH4",59340
"DB00321","Amitriptyline","SIGMAR1",10280
"DB00321","Amitriptyline","HTR2C",3358
"DB00321","Amitriptyline","ADRA1B",147
"DB00321","Amitriptyline","HTR7",3363
"DB00321","Amitriptyline","HTR1D",3352
"DB00321","Amitriptyline","OPRM1",4988
"DB00321","Amitriptyline","HTR1B",3351
"DB00321","Amitriptyline","HTR6",3362
"DB00321","Amitriptyline","KCNQ3",3786
"DB00321","Amitriptyline","CHRM1",1128
"DB00321","Amitriptyline","CYP2D6",1565
"DB00321","Amitriptyline","CYP1A2",1544
"DB00321","Amitriptyline","CYP2C19",1557
"DB00321","Amitriptyline","CYP2C9",1559
"DB00321","Amitriptyline","CYP3A4",1576
"DB00321","Amitriptyline","CYP3A5",1577
"DB00321","Amitriptyline","CYP2B6",1555
"DB00321","Amitriptyline","CYP2C8",1558
"DB00321","Amitriptyline","UGT1A1",54658
"DB00321","Amitriptyline","ABCB1",5243
"DB00321","Amitriptyline","ALB",213
"DB00321","Amitriptyline","ORM1",5004
"DB00323","Tolcapone","COMT",1312
"DB00323","Tolcapone","CYP2C9",1559
"DB00325","Nitroprusside","NPR1",4881
"DB00325","Nitroprusside","CYP1A1",1543
"DB00327","Hydromorphone","OPRM1",4988
"DB00327","Hydromorphone","OPRD1",4985
"DB00327","Hydromorphone","OPRK1",4986
"DB00327","Hydromorphone","CYP3A4",1576
"DB00327","Hydromorphone","CYP2C9",1559
"DB00327","Hydromorphone","UGT1A3",54659
"DB00327","Hydromorphone","UGT2B7",7364
"DB00327","Hydromorphone","ALB",213
"DB00328","Indometacin","PTGS1",5742
"DB00328","Indometacin","PTGS2",5743
"DB00328","Indometacin","PLA2G2A",5320
"DB00328","Indometacin","PTGR2",145482
"DB00328","Indometacin","PPARG",5468
"DB00328","Indometacin","GLO1",2739
"DB00328","Indometacin","PTGDR2",11251
"DB00328","Indometacin","PPARA",5465
"DB00328","Indometacin","AKR1C3",8644
"DB00328","Indometacin","CYP2C19",1557
"DB00328","Indometacin","CYP2C9",1559
"DB00328","Indometacin","CES1",1066
"DB00328","Indometacin","UGT1A9",54600
"DB00328","Indometacin","UGT1A1",54658
"DB00328","Indometacin","UGT2B7",7364
"DB00328","Indometacin","ABCC3",8714
"DB00328","Indometacin","ABCC4",10257
"DB00328","Indometacin","ABCC6",368
"DB00328","Indometacin","ABCB1",5243
"DB00328","Indometacin","ABCC1",4363
"DB00328","Indometacin","SLCO1A2",6579
"DB00328","Indometacin","SLC22A6",9356
"DB00328","Indometacin","SLC22A8",9376
"DB00328","Indometacin","ABCC2",1244
"DB00328","Indometacin","ABCC11",85320
"DB00328","Indometacin","SLC22A11",55867
"DB00328","Indometacin","SLC10A1",6554
"DB00328","Indometacin","SLC22A7",10864
"DB00328","Indometacin","SLCO1B1",10599
"DB00328","Indometacin","ABCB11",8647
"DB00328","Indometacin","ALB",213
"DB00333","Methadone","OPRM1",4988
"DB00333","Methadone","GRIN3A",116443
"DB00333","Methadone","CHRNA10",57053
"DB00333","Methadone","OPRD1",4985
"DB00333","Methadone","HTR3A",3359
"DB00333","Methadone","LY96",23643
"DB00333","Methadone","ORM2",5005
"DB00333","Methadone","CYP3A4",1576
"DB00333","Methadone","CYP2C19",1557
"DB00333","Methadone","CYP3A5",1577
"DB00333","Methadone","CYP3A7",1551
"DB00333","Methadone","CYP2D6",1565
"DB00333","Methadone","CYP2B6",1555
"DB00333","Methadone","CYP2C8",1558
"DB00333","Methadone","CYP19A1",1588
"DB00333","Methadone","CYP1A2",1544
"DB00333","Methadone","CYP2C18",1562
"DB00333","Methadone","CYP2C9",1559
"DB00333","Methadone","ABCB1",5243
"DB00333","Methadone","SERPINA7",6906
"DB00334","Olanzapine","HTR2A",3356
"DB00334","Olanzapine","DRD2",1813
"DB00334","Olanzapine","DRD1",1812
"DB00334","Olanzapine","DRD5",1816
"DB00334","Olanzapine","DRD3",1814
"DB00334","Olanzapine","DRD4",1815
"DB00334","Olanzapine","HTR2C",3358
"DB00334","Olanzapine","HTR3A",3359
"DB00334","Olanzapine","HTR6",3362
"DB00334","Olanzapine","HRH1",3269
"DB00334","Olanzapine","ADRA1A",148
"DB00334","Olanzapine","ADRA1B",147
"DB00334","Olanzapine","CHRM1",1128
"DB00334","Olanzapine","CHRM2",1129
"DB00334","Olanzapine","CHRM3",1131
"DB00334","Olanzapine","CHRM4",1132
"DB00334","Olanzapine","DRD1",1812
"DB00334","Olanzapine","ADRB1",153
"DB00334","Olanzapine","HTR1A",3350
"DB00334","Olanzapine","GABRA1",2554
"DB00334","Olanzapine","CYP1A2",1544
"DB00334","Olanzapine","CYP2D6",1565
"DB00334","Olanzapine","FMO3",2328
"DB00334","Olanzapine","CYP2C19",1557
"DB00334","Olanzapine","CYP3A4",1576
"DB00334","Olanzapine","CYP2C9",1559
"DB00334","Olanzapine","UGT1A4",54657
"DB00334","Olanzapine","ABCB1",5243
"DB00334","Olanzapine","ALB",213
"DB00334","Olanzapine","ORM1",5004
"DB00335","Atenolol","ADRB1",153
"DB00335","Atenolol","ADRB2",154
"DB00335","Atenolol","CYP2D6",1565
"DB00335","Atenolol","ABCB11",8647
"DB00335","Atenolol","ALB",213
"DB00336","Nitrofural","XDH",7498
"DB00337","Pimecrolimus","MTOR",2475
"DB00337","Pimecrolimus","FKBP1A",2280
"DB00337","Pimecrolimus","CYP3A4",1576
"DB00338","Omeprazole","ATP4A",495
"DB00338","Omeprazole","AHR",196
"DB00338","Omeprazole","CYP1A1",1543
"DB00338","Omeprazole","CYP1A2",1544
"DB00338","Omeprazole","CYP1B1",1545
"DB00338","Omeprazole","CYP2C8",1558
"DB00338","Omeprazole","CYP2C9",1559
"DB00338","Omeprazole","CYP2C18",1562
"DB00338","Omeprazole","CYP2D6",1565
"DB00338","Omeprazole","CYP3A4",1576
"DB00338","Omeprazole","CYP2C19",1557
"DB00338","Omeprazole","ABCG2",9429
"DB00338","Omeprazole","ABCC3",8714
"DB00338","Omeprazole","ABCB1",5243
"DB00339","Pyrazinamide","XDH",7498
"DB00339","Pyrazinamide","AOX1",316
"DB00339","Pyrazinamide","CYP3A4",1576
"DB00343","Diltiazem","CACNG1",786
"DB00343","Diltiazem","CACNA1C",775
"DB00343","Diltiazem","CYP3A4",1576
"DB00343","Diltiazem","CYP3A5",1577
"DB00343","Diltiazem","CYP3A7",1551
"DB00343","Diltiazem","CYP2C19",1557
"DB00343","Diltiazem","CYP2D6",1565
"DB00343","Diltiazem","CYP2C8",1558
"DB00343","Diltiazem","ABCB1",5243
"DB00343","Diltiazem","ALB",213
"DB00343","Diltiazem","ORM1",5004
"DB00344","Protriptyline","SLC6A2",6530
"DB00344","Protriptyline","SLC6A4",6532
"DB00344","Protriptyline","CYP2D6",1565
"DB00344","Protriptyline","ABCB1",5243
"DB00347","Trimethadione","CACNA1G",8913
"DB00347","Trimethadione","CYP2E1",1571
"DB00347","Trimethadione","CYP3A4",1576
"DB00347","Trimethadione","CYP2C8",1558
"DB00347","Trimethadione","CYP2C9",1559
"DB00347","Trimethadione","CYP2C19",1557
"DB00348","Nitisinone","HPD",3242
"DB00349","Clobazam","GABRA1",2554
"DB00349","Clobazam","CYP3A4",1576
"DB00349","Clobazam","CYP2C19",1557
"DB00349","Clobazam","CYP2B6",1555
"DB00349","Clobazam","CYP2C18",1562
"DB00349","Clobazam","CYP2D6",1565
"DB00349","Clobazam","SLC6A1",6529
"DB00349","Clobazam","SLC6A11",6538
"DB00349","Clobazam","ABCB1",5243
"DB00350","Minoxidil","KCNJ1",3758
"DB00350","Minoxidil","PTGS1",5742
"DB00350","Minoxidil","REN",5972
"DB00350","Minoxidil","UGT1A1",54658
"DB00351","Megestrol acetate","PGR",5241
"DB00351","Megestrol acetate","NR3C1",2908
"DB00351","Megestrol acetate","CYP3A4",1576
"DB00351","Megestrol acetate","ABCB1",5243
"DB00356","Chlorzoxazone","KCNMA1",3778
"DB00356","Chlorzoxazone","CYP2E1",1571
"DB00356","Chlorzoxazone","CYP1A1",1543
"DB00356","Chlorzoxazone","CYP1A2",1544
"DB00356","Chlorzoxazone","CYP2A6",1548
"DB00356","Chlorzoxazone","CYP3A4",1576
"DB00356","Chlorzoxazone","CYP2D6",1565
"DB00357","Aminoglutethimide","CYP19A1",1588
"DB00357","Aminoglutethimide","CYP11A1",1583
"DB00357","Aminoglutethimide","CYP3A4",1576
"DB00357","Aminoglutethimide","CYP2C19",1557
"DB00358","Mefloquine","HBA1",3039
"DB00358","Mefloquine","ADORA2A",135
"DB00358","Mefloquine","CYP3A4",1576
"DB00358","Mefloquine","BCHE",590
"DB00358","Mefloquine","CYP19A1",1588
"DB00358","Mefloquine","CYP2D6",1565
"DB00358","Mefloquine","ACHE",43
"DB00358","Mefloquine","ABCB1",5243
"DB00359","Sulfadiazine","CYP2C9",1559
"DB00359","Sulfadiazine","CYP2C8",1558
"DB00359","Sulfadiazine","CYP2E1",1571
"DB00359","Sulfadiazine","CYP3A4",1576
"DB00363","Clozapine","DRD2",1813
"DB00363","Clozapine","HTR2A",3356
"DB00363","Clozapine","DRD1",1812
"DB00363","Clozapine","DRD3",1814
"DB00363","Clozapine","DRD4",1815
"DB00363","Clozapine","HTR1A",3350
"DB00363","Clozapine","HTR1B",3351
"DB00363","Clozapine","HTR1D",3352
"DB00363","Clozapine","HTR1E",3354
"DB00363","Clozapine","HTR2C",3358
"DB00363","Clozapine","HTR3A",3359
"DB00363","Clozapine","HTR6",3362
"DB00363","Clozapine","HTR7",3363
"DB00363","Clozapine","HRH1",3269
"DB00363","Clozapine","HRH4",59340
"DB00363","Clozapine","ADRA1A",148
"DB00363","Clozapine","ADRA1B",147
"DB00363","Clozapine","ADRA2A",150
"DB00363","Clozapine","ADRA2B",151
"DB00363","Clozapine","ADRA2C",152
"DB00363","Clozapine","CHRM1",1128
"DB00363","Clozapine","CHRM2",1129
"DB00363","Clozapine","CHRM3",1131
"DB00363","Clozapine","CHRM4",1132
"DB00363","Clozapine","CHRM5",1133
"DB00363","Clozapine","CALY",50632
"DB00363","Clozapine","GSTP1",2950
"DB00363","Clozapine","CYP1A2",1544
"DB00363","Clozapine","CYP2D6",1565
"DB00363","Clozapine","CYP2C9",1559
"DB00363","Clozapine","CYP3A4",1576
"DB00363","Clozapine","CYP2C19",1557
"DB00363","Clozapine","CYP2A6",1548
"DB00363","Clozapine","CYP2C8",1558
"DB00363","Clozapine","FMO3",2328
"DB00363","Clozapine","UGT1A4",54657
"DB00363","Clozapine","CYP2E1",1571
"DB00363","Clozapine","CYP1A1",1543
"DB00363","Clozapine","CYP1B1",1545
"DB00363","Clozapine","ABCB1",5243
"DB00365","Grepafloxacin","CYP1A2",1544
"DB00365","Grepafloxacin","CYP3A4",1576
"DB00365","Grepafloxacin","ABCB1",5243
"DB00365","Grepafloxacin","ABCC1",4363
"DB00365","Grepafloxacin","SLC22A6",9356
"DB00365","Grepafloxacin","SLC22A2",6582
"DB00365","Grepafloxacin","SLC22A5",6584
"DB00365","Grepafloxacin","ABCC2",1244
"DB00366","Doxylamine","HRH1",3269
"DB00366","Doxylamine","CHRM1",1128
"DB00366","Doxylamine","NR1I3",9970
"DB00368","Norepinephrine","ADRA1A",148
"DB00368","Norepinephrine","ADRA1B",147
"DB00368","Norepinephrine","ADRA1D",146
"DB00368","Norepinephrine","ADRA2A",150
"DB00368","Norepinephrine","ADRA2B",151
"DB00368","Norepinephrine","ADRA2C",152
"DB00368","Norepinephrine","ADRB1",153
"DB00368","Norepinephrine","ADRB2",154
"DB00368","Norepinephrine","ADRB3",155
"DB00368","Norepinephrine","PAH",5053
"DB00368","Norepinephrine","SLC18A2",6571
"DB00368","Norepinephrine","SLC18A1",6570
"DB00368","Norepinephrine","SLC6A2",6530
"DB00368","Norepinephrine","SLC22A2",6582
"DB00368","Norepinephrine","SLC22A3",6581
"DB00368","Norepinephrine","SLC22A5",6584
"DB00368","Norepinephrine","SLC22A1",6580
"DB00368","Norepinephrine","POU5F1",5460
"DB00369","Cidofovir","TYMP",1890
"DB00369","Cidofovir","SLC22A6",9356
"DB00370","Mirtazapine","HTR2A",3356
"DB00370","Mirtazapine","ADRA2A",150
"DB00370","Mirtazapine","HTR2C",3358
"DB00370","Mirtazapine","OPRK1",4986
"DB00370","Mirtazapine","HRH1",3269
"DB00370","Mirtazapine","ADRA1A",148
"DB00370","Mirtazapine","CYP3A4",1576
"DB00370","Mirtazapine","CYP2D6",1565
"DB00370","Mirtazapine","CYP1A2",1544
"DB00370","Mirtazapine","SLC6A4",6532
"DB00371","Meprobamate","GABRA1",2554
"DB00371","Meprobamate","GABRA2",2555
"DB00371","Meprobamate","GABRA3",2556
"DB00371","Meprobamate","GABRA4",2557
"DB00371","Meprobamate","GABRA5",2558
"DB00371","Meprobamate","GABRA6",2559
"DB00371","Meprobamate","GABRA1",2554
"DB00371","Meprobamate","CYP2C19",1557
"DB00371","Meprobamate","CYP2E1",1571
"DB00372","Thiethylperazine","DRD2",1813
"DB00372","Thiethylperazine","DRD1",1812
"DB00372","Thiethylperazine","DRD4",1815
"DB00373","Timolol","CYP2D6",1565
"DB00373","Timolol","CYP2C19",1557
"DB00373","Timolol","ABCB1",5243
"DB00374","Treprostinil","PTGIR",5739
"DB00374","Treprostinil","PPARD",5467
"DB00374","Treprostinil","P2RY12",64805
"DB00374","Treprostinil","CYP2C9",1559
"DB00376","Trihexyphenidyl","CHRM1",1128
"DB00376","Trihexyphenidyl","CHRM2",1129
"DB00376","Trihexyphenidyl","CHRM3",1131
"DB00376","Trihexyphenidyl","CHRM4",1132
"DB00376","Trihexyphenidyl","CHRM5",1133
"DB00377","Palonosetron","HTR3A",3359
"DB00377","Palonosetron","CYP2D6",1565
"DB00377","Palonosetron","CYP3A4",1576
"DB00377","Palonosetron","CYP1A2",1544
"DB00379","Mexiletine","SCN5A",6331
"DB00379","Mexiletine","AHR",196
"DB00379","Mexiletine","CYP1A2",1544
"DB00379","Mexiletine","CYP2D6",1565
"DB00379","Mexiletine","CYP2B6",1555
"DB00379","Mexiletine","CYP2E1",1571
"DB00379","Mexiletine","CYP3A4",1576
"DB00380","Dexrazoxane","TOP2A",7153
"DB00380","Dexrazoxane","TOP2B",7155
"DB00381","Amlodipine","CACNA1C",775
"DB00381","Amlodipine","CACNA1B",774
"DB00381","Amlodipine","CACNB1",782
"DB00381","Amlodipine","CACNA2D3",55799
"DB00381","Amlodipine","CA1",759
"DB00381","Amlodipine","SMPD1",6609
"DB00381","Amlodipine","CACNG1",786
"DB00381","Amlodipine","CACNA1I",8911
"DB00381","Amlodipine","CYP3A4",1576
"DB00381","Amlodipine","CYP1A1",1543
"DB00381","Amlodipine","CYP2B6",1555
"DB00381","Amlodipine","CYP3A5",1577
"DB00381","Amlodipine","CYP2C8",1558
"DB00381","Amlodipine","CYP2D6",1565
"DB00381","Amlodipine","ABCB1",5243
"DB00382","Tacrine","ACHE",43
"DB00382","Tacrine","BCHE",590
"DB00382","Tacrine","CES1",1066
"DB00382","Tacrine","CYP1A2",1544
"DB00382","Tacrine","ABCB1",5243
"DB00384","Triamterene","SCNN1G",6340
"DB00384","Triamterene","SCNN1A",6337
"DB00384","Triamterene","SCNN1B",6338
"DB00384","Triamterene","SCNN1D",6339
"DB00384","Triamterene","CYP1A2",1544
"DB00385","Valrubicin","TOP2A",7153
"DB00387","Procyclidine","CHRM1",1128
"DB00387","Procyclidine","CHRM2",1129
"DB00387","Procyclidine","CHRM4",1132
"DB00387","Procyclidine","CHRM3",1131
"DB00388","Phenylephrine","ADRA1A",148
"DB00388","Phenylephrine","ADRA1B",147
"DB00388","Phenylephrine","ADRA1D",146
"DB00388","Phenylephrine","MAOA",4128
"DB00388","Phenylephrine","CYP1A2",1544
"DB00390","Digoxin","ATP1A1",476
"DB00390","Digoxin","CYP11A1",1583
"DB00390","Digoxin","ABCB1",5243
"DB00390","Digoxin","SLCO4C1",353189
"DB00390","Digoxin","ABCB11",8647
"DB00390","Digoxin","SLCO1A2",6579
"DB00390","Digoxin","SLC51A",200931
"DB00390","Digoxin","SLC51B",123264
"DB00390","Digoxin","SLCO1B1",10599
"DB00391","Sulpiride","DRD2",1813
"DB00391","Sulpiride","DRD3",1814
"DB00391","Sulpiride","CA2",760
"DB00391","Sulpiride","CA3",761
"DB00391","Sulpiride","BCHE",590
"DB00393","Nimodipine","CACNA1C",775
"DB00393","Nimodipine","CACNA1D",776
"DB00393","Nimodipine","CACNA1F",778
"DB00393","Nimodipine","CACNA1S",779
"DB00393","Nimodipine","CACNB1",782
"DB00393","Nimodipine","CACNB2",783
"DB00393","Nimodipine","CACNB3",784
"DB00393","Nimodipine","CACNB4",785
"DB00393","Nimodipine","NR3C2",4306
"DB00393","Nimodipine","AHR",196
"DB00393","Nimodipine","CYP3A4",1576
"DB00393","Nimodipine","CYP3A5",1577
"DB00395","Carisoprodol","GABRA1",2554
"DB00395","Carisoprodol","GABRB2",2561
"DB00395","Carisoprodol","GABRG2",2566
"DB00395","Carisoprodol","GABRA5",2558
"DB00395","Carisoprodol","GABRA3",2556
"DB00395","Carisoprodol","CYP2C19",1557
